"id","b_bpurp_1","b_bpurp_2","b_bpurp_3","b_bpurp_4","fu1_bpurp_1","fu1_bpurp_2","fu1_bpurp_3","fu1_bpurp_4","fu2_bpurp_1","fu2_bpurp_2","fu2_bpurp_3","fu2_bpurp_4","b_pilea_eng_1","b_pilea_eng_2","b_pilea_eng_3","b_pilea_bey_4","b_pilea_bey_5","b_pilea_bey_6","fu1_pilea_eng_1","fu1_pilea_eng_2","fu1_pilea_eng_3","fu1_pilea_bey_4","fu1_pilea_bey_5","fu1_pilea_bey_6","fu2_pilea_eng_1","fu2_pilea_eng_2","fu2_pilea_eng_3","fu2_pilea_bey_4","fu2_pilea_bey_5","fu2_pilea_bey_6","b_shs_gh_a","b_shs_rh_a","b_shs_ch_a","b_shs_ch_b_r","fu1_shs_gh_a","fu1_shs_rh_a","fu1_shs_ch_a","fu1_shs_ch_fu1_r","fu2_shs_gh_a","fu2_shs_rh_a","fu2_shs_ch_a","fu2_shs_ch_b_r","b_purpose_pomp","fu1_purpose_pomp","fu2_purpose_pomp","b_pilea_pomp","b_pilea_eng_pomp","b_pilea_bey_pomp","fu1_pilea_pomp","fu1_pilea_eng_pomp","fu1_pilea_bey_pomp","fu2_pilea_pomp","fu2_pilea_eng_pomp","fu2_pilea_bey_pomp","b_happiness_pomp","fu1_happiness_pomp","fu2_happiness_pomp","b_gshs_path_pomp","b_gshs_agen_pomp","fu1_gshs_path_pomp","fu1_gshs_agen_pomp","fu2_gshs_path_pomp","fu2_gshs_agen_pomp","b_self_control_pomp","b_autonomy_pomp","b_competence_pomp","b_relatedness_pomp","fu1_autonomy_pomp","fu1_competence_pomp","fu1_relatedness_pomp","fu2_autonomy_pomp","fu2_competence_pomp","fu2_relatedness_pomp","b_distress_intolerance_pomp","b_experiential_avoidance_pomp","b_implicit_beliefs_emotions_pomp","b_vali_con_pomp","b_vali_trad_pomp","b_vali_ben_pomp","b_vali_univ_pomp","b_vali_sd_pomp","b_vali_stim_pomp","b_vali_hed_pomp","b_vali_ach_pomp","b_vali_pow_pomp","b_vali_sec_pomp","b_valc_con_pomp","b_valc_trad_pomp","b_valc_ben_pomp","b_valc_univ_pomp","b_valc_sd_pomp","b_valc_stim_pomp","b_valc_hed_pomp","b_valc_ach_pomp","b_valc_pow_pomp","b_valc_sec_pomp","fu1_vali_con_pomp","fu1_vali_trad_pomp","fu1_vali_ben_pomp","fu1_vali_univ_pomp","fu1_vali_sd_pomp","fu1_vali_stim_pomp","fu1_vali_hed_pomp","fu1_vali_ach_pomp","fu1_vali_pow_pomp","fu1_vali_sec_pomp","fu1_valc_con_pomp","fu1_valc_trad_pomp","fu1_valc_ben_pomp","fu1_valc_univ_pomp","fu1_valc_sd_pomp","fu1_valc_stim_pomp","fu1_valc_hed_pomp","fu1_valc_ach_pomp","fu1_valc_pow_pomp","fu1_valc_sec_pomp","fu2_vali_con_pomp","fu2_vali_trad_pomp","fu2_vali_ben_pomp","fu2_vali_univ_pomp","fu2_vali_sd_pomp","fu2_vali_stim_pomp","fu2_vali_hed_pomp","fu2_vali_ach_pomp","fu2_vali_pow_pomp","fu2_vali_sec_pomp","fu2_valc_con_pomp","fu2_valc_trad_pomp","fu2_valc_ben_pomp","fu2_valc_univ_pomp","fu2_valc_sd_pomp","fu2_valc_stim_pomp","fu2_valc_hed_pomp","fu2_valc_ach_pomp","fu2_valc_pow_pomp","fu2_valc_sec_pomp","b_stress_tolerance_pomp","fu1_stress_tolerance_pomp","fu2_stress_tolerance_pomp","b_bpurp_mean_POMP","fu1_bpurp_mean_POMP","fu2_bpurp_mean_POMP","fu1_pilea_mean_POMP","b_shs_mean_POMP","fu1_shs_mean_POMP","fu2_shs_mean_POMP","fu1_gshs_mean_POMP","fu1_gshs_path_mean_POMP","fu1_gshs_agen_mean_POMP","b_bmeaq_mean_POMP","fu1_vali_con_mean_POMP","fu1_vali_trad_mean_POMP","fu1_vali_ben_mean_POMP","fu1_vali_univ_mean_POMP","fu1_vali_sd_mean_POMP","fu1_vali_stim_mean_POMP","fu1_vali_hed_mean_POMP","fu1_vali_ach_mean_POMP","fu1_vali_pow_mean_POMP","fu1_vali_sec_mean_POMP","b_bmpns_A_tot_POMP","b_bmpns_C_tot_POMP","b_bmpns_R_tot_POMP","fu1_bmpns_A_tot_POMP","fu1_bmpns_C_tot_POMP","fu1_bmpns_R_tot_POMP","b_gshs_mean_pomp","fu1_gshs_mean_pomp","fu2_gshs_mean_pomp"
82,3,3,3,2,3,3,3,3,NA,NA,NA,NA,1,1,1,4,4,4,2,2,2,4,4,4,NA,NA,NA,NA,NA,NA,3,3,2,2,3,1,1,2,NA,NA,NA,NA,68.75,75,NA,62.5,25,100,75,50,100,NA,NA,NA,41.6666666666667,33.3333333333333,1250,52.3809523809524,47.6190476190476,61.9047619047619,80.952380952381,NA,NA,26.6666666666667,58.3333333333333,50,62.5,54.1666666666667,45.8333333333333,79.1666666666668,NA,NA,NA,36,55.5555555555555,58.3333333333333,16.6666666666667,0,66.6666666666667,91.6666666666667,100,41.6666666666667,41.6666666666667,50,83.3333333333333,8.33333333333333,66.6666666666667,83.3333333333333,75,83.3333333333333,83.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,75,75,8.33333333333333,16.6666666666667,100,75,58.3333333333333,16.6666666666667,41.6666666666667,58.3333333333333,75,41.6666666666667,50,NA,83.3333333333333,NA,66.6666666666667,50,50,50,66.6666666666667,58.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6666666666667,76.6666666666667,NA,68.75,75,NA,75,41.6666666666667,29.1666666666667,NA,71.4285714285714,61.9047619047619,80.9523809523809,55.5555555555556,8.33333333333333,16.6666666666667,100,75,58.3333333333333,16.6666666666667,41.6666666666667,58.3333333333333,75,41.6666666666667,58.3333333333333,50,62.5,54.1666666666667,45.8333333333333,79.1666666666667,50,71.4285714285714,NA
83,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,68.75,NA,NA,54.1666666666667,50,58.3333333333333,NA,NA,NA,NA,NA,NA,45.8333333333333,NA,NA,100,52.3809523809524,NA,NA,NA,NA,33.3333333333333,37.5,33.3333333333333,58.3333333333333,NA,NA,NA,NA,NA,NA,58,44.4444444444445,58.3333333333333,100,75,91.6666666666667,100,41.6666666666667,25,75,25,0,75,83.3333333333333,91.6666666666667,91.6666666666667,100,41.6666666666667,25,58.3333333333333,8.33333333333333,0,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.75,NA,NA,NA,45.8333333333333,NA,NA,NA,NA,NA,44.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,33.3333333333333,58.3333333333333,NA,NA,NA,76.1904761904761,NA,NA
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,3,3,3,0,NA,NA,NA,NA,3,3,3,2,2,1,3,2,2,2,NA,NA,NA,NA,NA,NA,2,3,3,4,4,2,2,3,1,4,NA,NA,NA,NA,4,4,6,6,56.25,NA,68.75,50,50,50,NA,NA,NA,75,66.6666666666668,83.3333333333332,41.6666666666667,NA,NA,57.1428571428571,76.1904761904761,NA,NA,76.1904761904761,71.4285714285714,50,66.6666666666668,50,50,NA,NA,NA,58.3333333333333,62.5,50,24,56.6666666666667,50,33.3333333333333,16.6666666666667,83.3333333333333,41.6666666666667,83.3333333333333,50,41.6666666666667,33.3333333333333,25,41.6666666666667,50,8.33333333333333,58.3333333333333,33.3333333333333,83.3333333333333,33.3333333333333,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3333333333333,33.3333333333333,91.6666666666667,83.3333333333333,100,83.3333333333333,75,50,50,83.3333333333333,50,33.3333333333333,91.6666666666667,66.6666666666667,100,100,83.3333333333333,50,41.6666666666667,75,26.6666666666667,NA,100,56.25,NA,68.75,NA,41.6666666666667,NA,83.3333333333333,NA,NA,NA,56.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6666666666667,50,50,NA,NA,NA,66.6666666666667,NA,73.8095238095239
86,4,4,3,2,4,4,3,3,3,4,4,4,1,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,2,2,3,5,5,5,5,5,5,5,5,81.25,87.5,93.75,79.1666666666668,58.3333333333333,100,83.3333333333332,83.3333333333332,83.3333333333332,100,100,100,45.8333333333333,66.6666666666667,1388.88888888889,85.7142857142857,100,100,100,95.2380952380953,90.4761904761904,26.6666666666667,54.1666666666667,62.5,37.5,58.3333333333333,45.8333333333333,50,20.8333333333333,45.8333333333333,37.5,58,48.8888888888888,54.1666666666667,66.6666666666667,41.6666666666667,91.6666666666667,91.6666666666667,100,83.3333333333333,100,50,66.6666666666667,41.6666666666667,83.3333333333333,41.6666666666667,100,91.6666666666667,100,58.3333333333333,91.6666666666667,58.3333333333333,58.3333333333333,41.6666666666667,75,50,100,66.6666666666667,91.6666666666667,83.3333333333333,83.3333333333333,58.3333333333333,66.6666666666667,16.6666666666667,58.3333333333333,NA,100,NA,91.6666666666667,50,100,16.6666666666667,50,8.33333333333333,58.3333333333333,25,91.6666666666667,83.3333333333333,91.6666666666667,66.6666666666667,100,75,83.3333333333333,58.3333333333333,83.3333333333333,16.6666666666667,100,66.6666666666667,58.3333333333333,33.3333333333333,100,91.6666666666667,58.3333333333333,58.3333333333333,66.6666666666667,90,94.4444444444445,81.25,87.5,93.75,83.3333333333333,45.8333333333333,83.3333333333333,83.3333333333333,100,100,100,48.8888888888889,75,50,100,66.6666666666667,91.6666666666667,83.3333333333333,83.3333333333333,58.3333333333333,66.6666666666667,16.6666666666667,54.1666666666667,62.5,37.5,58.3333333333333,45.8333333333333,50,92.8571428571429,100,92.8571428571429
87,3,4,4,3,3,3,3,3,3,1,2,2,NA,NA,NA,NA,NA,1,3,4,4,4,4,2,0,0,0,2,2,0,3,2,6,0,3,3,3,3,3,3,4,2,87.5,75,50,25,NA,25,87.5,91.6666666666668,83.3333333333332,16.6666666666667,0,33.3333333333333,45.8333333333333,66.6666666666667,1458.33333333333,95.2380952380953,100,95.2380952380953,100,14.2857142857143,28.5714285714286,66.6666666666667,50,87.5,58.3333333333333,41.6666666666667,83.3333333333332,45.8333333333333,66.6666666666668,58.3333333333333,58.3333333333333,4,2.38095238095238,72.2222222222222,8.33333333333333,0,66.6666666666667,100,100,100,100,58.3333333333333,41.6666666666667,83.3333333333333,0,0,58.3333333333333,100,100,100,100,58.3333333333333,58.3333333333333,91.6666666666667,0,0,33.3333333333333,83.3333333333333,100,100,66.6666666666667,33.3333333333333,33.3333333333333,75,8.33333333333333,NA,16.6666666666667,NA,83.3333333333333,91.6666666666667,58.3333333333333,25,25,75,16.6666666666667,0,33.3333333333333,66.6666666666667,66.6666666666667,33.3333333333333,25,16.6666666666667,0,83.3333333333333,8.33333333333333,0,16.6666666666667,91.6666666666667,66.6666666666667,33.3333333333333,25,0,0,66.6666666666667,96.6666666666667,116.666666666667,116.666666666667,87.5,75,50,87.5,45.8333333333333,50,50,97.6190476190476,95.2380952380952,100,2.38095238095238,0,0,33.3333333333333,83.3333333333333,100,100,66.6666666666667,33.3333333333333,33.3333333333333,75,50,87.5,58.3333333333333,41.6666666666667,83.3333333333333,45.8333333333333,97.6190476190476,97.6190476190476,21.4285714285714
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,4,4,4,3,3,3,4,4,4,3,3,4,4,4,4,5,4,5,5,5,5,6,6,6,6,5,6,68.75,75,62.5,87.5,75,100,87.5,75,100,91.6666666666668,83.3333333333332,100,79.1666666666667,50,1458.33333333333,80.952380952381,85.7142857142857,90.4761904761904,95.2380952380953,85.7142857142857,95.2380952380953,76.6666666666667,62.5,66.6666666666668,58.3333333333333,66.6666666666668,58.3333333333333,54.1666666666667,58.3333333333333,54.1666666666667,41.6666666666667,2,14.4444444444445,66.6666666666667,33.3333333333333,25,83.3333333333333,100,100,100,100,83.3333333333333,66.6666666666667,83.3333333333333,75,41.6666666666667,58.3333333333333,100,66.6666666666667,50,50,66.6666666666667,41.6666666666667,33.3333333333333,75,16.6666666666667,91.6666666666667,100,91.6666666666667,100,100,83.3333333333333,75,66.6666666666667,66.6666666666667,NA,66.6666666666667,NA,83.3333333333333,66.6666666666667,50,66.6666666666667,41.6666666666667,25,41.6666666666667,25,66.6666666666667,91.6666666666667,91.6666666666667,100,100,83.3333333333333,91.6666666666667,66.6666666666667,75,41.6666666666667,75,83.3333333333333,100,75,75,91.6666666666667,75,66.6666666666667,90,113.333333333333,116.666666666667,68.75,75,62.5,87.5,79.1666666666667,91.6666666666667,95.8333333333333,92.8571428571429,90.4761904761905,95.2380952380952,14.4444444444444,75,16.6666666666667,91.6666666666667,100,91.6666666666667,100,100,83.3333333333333,75,66.6666666666667,62.5,66.6666666666667,58.3333333333333,66.6666666666667,58.3333333333333,54.1666666666667,83.3333333333333,92.8571428571429,90.4761904761904
91,1,3,0,1,3,3,2,2,3,3,3,3,3,3,4,4,4,3,2,3,2,3,3,2,3,4,4,4,3,3,6,5,5,6,6,6,6,6,5,6,5,5,31.25,62.5,75,87.5,83.3333333333332,91.6666666666668,62.5,58.3333333333333,66.6666666666668,87.5,91.6666666666668,83.3333333333332,91.6666666666667,50,1041.66666666667,95.2380952380953,80.952380952381,90.4761904761904,90.4761904761904,95.2380952380953,95.2380952380953,50,66.6666666666668,58.3333333333333,79.1666666666668,58.3333333333333,50,58.3333333333333,70.8333333333332,62.5,75,22,24.4444444444445,55.5555555555555,66.6666666666667,33.3333333333333,66.6666666666667,83.3333333333333,100,91.6666666666667,91.6666666666667,75,66.6666666666667,66.6666666666667,66.6666666666667,58.3333333333333,75,50,91.6666666666667,91.6666666666667,75,75,41.6666666666667,41.6666666666667,58.3333333333333,41.6666666666667,75,75,91.6666666666667,91.6666666666667,91.6666666666667,58.3333333333333,50,41.6666666666667,58.3333333333333,NA,75,NA,83.3333333333333,66.6666666666667,83.3333333333333,50,25,41.6666666666667,83.3333333333333,33.3333333333333,75,66.6666666666667,100,91.6666666666667,75,83.3333333333333,66.6666666666667,75,75,75,75,66.6666666666667,75,66.6666666666667,58.3333333333333,75,58.3333333333333,50,83.3333333333333,93.3333333333333,112.5,31.25,62.5,75,62.5,91.6666666666667,100,87.5,90.4761904761905,90.4761904761905,90.4761904761905,24.4444444444444,58.3333333333333,41.6666666666667,75,75,91.6666666666667,91.6666666666667,91.6666666666667,58.3333333333333,50,41.6666666666667,66.6666666666667,58.3333333333333,79.1666666666667,58.3333333333333,50,58.3333333333333,88.0952380952381,90.4761904761904,95.2380952380953
92,4,3,3,3,3,3,3,2,4,4,4,2,2,2,3,2,4,0,2,2,3,1,1,0,3,4,4,0,1,0,4,6,5,6,4,4,4,6,2,2,2,4,81.25,68.75,87.5,54.1666666666667,58.3333333333333,50,37.5,58.3333333333333,16.6666666666667,50,91.6666666666668,8.33333333333333,87.5,33.3333333333333,625,66.6666666666667,85.7142857142857,57.1428571428571,76.1904761904761,76.1904761904761,85.7142857142857,70,45.8333333333333,33.3333333333333,70.8333333333332,66.6666666666668,50,87.5,66.6666666666668,83.3333333333332,79.1666666666668,66,48.8888888888888,50,100,25,58.3333333333333,100,50,50,100,58.3333333333333,0,58.3333333333333,83.3333333333333,33.3333333333333,33.3333333333333,75,33.3333333333333,25,66.6666666666667,41.6666666666667,0,16.6666666666667,91.6666666666667,66.6666666666667,75,100,75,66.6666666666667,91.6666666666667,66.6666666666667,8.33333333333333,58.3333333333333,100,NA,58.3333333333333,NA,66.6666666666667,50,50,50,0,25,75,75,83.3333333333333,100,75,100,100,83.3333333333333,16.6666666666667,66.6666666666667,58.3333333333333,58.3333333333333,58.3333333333333,100,58.3333333333333,83.3333333333333,100,50,16.6666666666667,33.3333333333333,76.6666666666667,86.6666666666667,93.3333333333333,81.25,68.75,87.5,37.5,87.5,75,41.6666666666667,66.6666666666667,57.1428571428571,76.1904761904762,48.8888888888889,91.6666666666667,66.6666666666667,75,100,75,66.6666666666667,91.6666666666667,66.6666666666667,8.33333333333333,58.3333333333333,45.8333333333333,33.3333333333333,70.8333333333333,66.6666666666667,50,87.5,76.1904761904761,66.6666666666667,80.952380952381
93,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,62.5,75,50,NA,NA,NA,NA,50,1041.66666666667,NA,NA,85.7142857142857,80.952380952381,NA,NA,NA,NA,NA,NA,66.6666666666668,58.3333333333333,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,41.6666666666667,41.6666666666667,75,50,33.3333333333333,66.6666666666667,50,25,58.3333333333333,50,NA,25,NA,41.6666666666667,41.6666666666667,66.6666666666667,50,25,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6666666666667,100,NA,NA,75,NA,62.5,NA,79.1666666666667,NA,83.3333333333333,85.7142857142857,80.9523809523809,NA,50,41.6666666666667,41.6666666666667,75,50,33.3333333333333,66.6666666666667,50,25,58.3333333333333,NA,NA,NA,66.6666666666667,58.3333333333333,50,NA,83.3333333333333,NA
94,4,4,3,4,4,4,3,4,NA,NA,NA,NA,2,3,4,4,4,4,3,3,4,4,4,3,NA,NA,NA,NA,NA,NA,3,3,1,1,5,3,2,5,NA,NA,NA,NA,93.75,93.75,NA,87.5,75,100,87.5,83.3333333333332,91.6666666666668,NA,NA,NA,33.3333333333333,50,1458.33333333333,66.6666666666667,85.7142857142857,90.4761904761904,85.7142857142857,NA,NA,46.6666666666667,62.5,75,20.8333333333333,75,45.8333333333333,50,NA,NA,NA,60,71.1111111111112,41.6666666666667,66.6666666666667,16.6666666666667,58.3333333333333,100,66.6666666666667,50,83.3333333333333,100,75,91.6666666666667,33.3333333333333,16.6666666666667,41.6666666666667,91.6666666666667,41.6666666666667,16.6666666666667,41.6666666666667,100,41.6666666666667,91.6666666666667,75,16.6666666666667,91.6666666666667,100,83.3333333333333,75,100,100,66.6666666666667,100,75,NA,91.6666666666667,NA,91.6666666666667,58.3333333333333,91.6666666666667,100,91.6666666666667,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,76.6666666666667,NA,93.75,93.75,NA,87.5,33.3333333333333,62.5,NA,88.0952380952381,90.4761904761905,85.7142857142857,71.1111111111111,75,16.6666666666667,91.6666666666667,100,83.3333333333333,75,100,100,66.6666666666667,100,62.5,75,20.8333333333333,75,45.8333333333333,50,76.1904761904761,88.0952380952381,NA
95,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,81.25,NA,NA,95.8333333333332,91.6666666666668,100,NA,NA,NA,NA,NA,NA,25,NA,NA,100,90.4761904761904,NA,NA,NA,NA,53.3333333333333,62.5,54.1666666666667,70.8333333333332,NA,NA,NA,NA,NA,NA,42,43.3333333333333,62.5,41.6666666666667,91.6666666666667,75,50,75,91.6666666666667,50,100,66.6666666666667,91.6666666666667,41.6666666666667,91.6666666666667,58.3333333333333,33.3333333333333,75,100,33.3333333333333,100,66.6666666666667,83.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,81.25,NA,NA,NA,25,NA,NA,NA,NA,NA,43.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,54.1666666666667,70.8333333333333,NA,NA,NA,95.2380952380953,NA,NA
96,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,58.3333333333333,58.3333333333333,58.3333333333333,NA,NA,NA,NA,NA,NA,62.5,NA,NA,42.8571428571429,57.1428571428571,NA,NA,NA,NA,70,54.1666666666667,66.6666666666668,66.6666666666668,NA,NA,NA,NA,NA,NA,46,46.6666666666667,58.3333333333333,58.3333333333333,50,66.6666666666667,66.6666666666667,58.3333333333333,75,75,50,25,50,33.3333333333333,16.6666666666667,41.6666666666667,66.6666666666667,50,50,50,50,25,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.3333333333333,NA,NA,50,NA,NA,NA,62.5,NA,NA,NA,NA,NA,46.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.1666666666667,66.6666666666667,66.6666666666667,NA,NA,NA,50,NA,NA
97,3,3,2,1,3,2,3,2,3,3,2,1,3,3,4,1,1,1,2,2,3,4,3,2,2,3,3,4,4,4,3,1,2,2,4,3,4,3,3,4,3,4,56.25,62.5,56.25,54.1666666666667,83.3333333333332,25,66.6666666666668,58.3333333333333,75,83.3333333333332,66.6666666666668,100,33.3333333333333,33.3333333333333,1111.11111111111,85.7142857142857,80.952380952381,100,71.4285714285714,76.1904761904761,80.952380952381,33.3333333333333,41.6666666666667,75,58.3333333333333,37.5,37.5,33.3333333333333,62.5,70.8333333333332,66.6666666666668,50,45.5555555555555,58.3333333333333,91.6666666666667,16.6666666666667,50,91.6666666666667,100,100,100,91.6666666666667,0,16.6666666666667,83.3333333333333,33.3333333333333,33.3333333333333,83.3333333333333,83.3333333333333,100,58.3333333333333,58.3333333333333,8.33333333333333,8.33333333333333,75,33.3333333333333,41.6666666666667,58.3333333333333,83.3333333333333,100,83.3333333333333,100,75,41.6666666666667,50,NA,41.6666666666667,NA,50,75,33.3333333333333,41.6666666666667,16.6666666666667,8.33333333333333,83.3333333333333,16.6666666666667,66.6666666666667,91.6666666666667,100,100,83.3333333333333,100,25,25,100,0,100,83.3333333333333,100,100,83.3333333333333,83.3333333333333,0,41.6666666666667,63.3333333333333,83.3333333333333,108.333333333333,56.25,62.5,56.25,66.6666666666667,33.3333333333333,58.3333333333333,58.3333333333333,85.7142857142857,100,71.4285714285714,45.5555555555556,75,33.3333333333333,41.6666666666667,58.3333333333333,83.3333333333333,100,83.3333333333333,100,75,41.6666666666667,41.6666666666667,75,58.3333333333333,37.5,37.5,33.3333333333333,83.3333333333333,85.7142857142857,78.5714285714286
98,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,83.3333333333332,66.6666666666668,100,NA,NA,NA,NA,NA,NA,16.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,16.6666666666667,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,83.3333333333333,58.3333333333333,75,66.6666666666667,83.3333333333333,58.3333333333333,25,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,25,NA,NA,NA,16.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,16.6666666666667,33.3333333333333,NA,NA,NA,NA,NA,NA
99,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,79.1666666666668,100,58.3333333333333,NA,NA,NA,NA,NA,NA,50,NA,NA,71.4285714285714,80.952380952381,NA,NA,NA,NA,76.6666666666667,33.3333333333333,45.8333333333333,45.8333333333333,NA,NA,NA,NA,NA,NA,20,32.2222222222222,50,33.3333333333333,33.3333333333333,50,25,50,83.3333333333333,83.3333333333333,75,33.3333333333333,50,58.3333333333333,41.6666666666667,58.3333333333333,25,33.3333333333333,33.3333333333333,33.3333333333333,58.3333333333333,33.3333333333333,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.6666666666667,NA,NA,75,NA,NA,NA,50,NA,NA,NA,NA,NA,32.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3333333333333,45.8333333333333,45.8333333333333,NA,NA,NA,76.1904761904761,NA,NA
